idx1,idx2,idx3,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M3growth_anaer,M1growth_mono,M2growth_mono,M3growth_mono,alpha1,alpha2,alpha3,interaction_type12,interaction_type13,interaction_type23,int_subclass12_1,int_subclass12_2,int_subclass13_1,int_subclass13_3,int_subclass23_2,int_subclass23_3
1,18,20,0.694025726716258,0.453956851093181,0.0155309535661817,0.224537922056895,0.215420245702852,0.172286618737597,0.315050580762212,110.730820407365,-90.985397658865,-28.729564150092,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
1,19,20,2.70280552881208,2.24516688981324,0.45763863899884,0,0.215420245702852,0.45763863899884,0.315050580762212,942.226501268686,-9.70392733492916e-14,-100,commensalism,parasitism,amensalism,commensal_taker,commensal_unaffected,parasitism_taker,parasitism_giver,amensal_unaffected,amensal_affected
2,3,4,0.632817015767823,0.0552858516987153,0,0.577531164069108,0.444713807368828,0.394306174753815,0.549020949342608,-87.568217855475,-100,5.19291927942602,competition,amensalism,amensalism,,,amensal_affected,amensal_unaffected,amensal_affected,amensal_unaffected
2,3,5,0.790160954910283,0.0435574941563561,0.661736679333014,0.0848667814209132,0.444713807368828,0.394306174753815,0.34770934726804,-90.2054999339764,67.8230577408964,-75.5926085715804,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,3,6,0.777827338026749,0.0667213824599475,0.596298363559328,0.114807592007474,0.444713807368828,0.394306174753815,0.205555081426788,-84.9967818955953,51.2272446485596,-44.1475291145432,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,3,7,1.15294729525234,-4.04319980590733e-13,0.395631875493053,0.757315419759686,0.444713807368828,0.394306174753815,0.84573414664807,-100.000000000091,0.336211001531029,-10.4546715109964,amensalism,competition,amensalism,amensal_affected,amensal_unaffected,,,amensal_unaffected,amensal_affected
2,3,8,1.12622750230055,0.0821545086011508,0.672831514447171,0.371241479252231,0.444713807368828,0.394306174753815,0.832166726381869,-81.5264317770518,70.6368191842936,-55.3885696840667,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,3,9,1.66845545786839,0.165214554470784,0.00932438328781517,1.49391652010979,0.444713807368828,0.394306174753815,0.952665342434461,-62.8492410774731,-97.6352428937648,56.814408330653,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,3,10,1.66457479650579,0.165097820656897,0.00945566077178483,1.4900213150771,0.444713807368828,0.394306174753815,0.939573486542583,-62.8754902768352,-97.6019496073861,58.5848617929866,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,3,11,1.32204629861781,-3.00238508905445e-13,0.798124942634492,0.523921355983621,0.444713807368828,0.394306174753815,0.387329406963381,-100.000000000068,102.412489008777,35.2650603245195,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,3,12,1.22433211612614,0.0276556320518718,0.759553043408545,0.437123440665721,0.444713807368828,0.394306174753815,0.376390980452092,-93.7812517638034,92.6302685680164,16.1354717216343,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,3,13,1.4747851653359,0.0050043659457741,0.0230177402887416,1.44676305910138,0.444713807368828,0.394306174753815,0.813709797074609,-98.8746996691237,-94.1624702420365,77.7984072826305,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,3,14,0.925911127366157,0.0432368160115219,0.547288155503612,0.335386155851023,0.444713807368828,0.394306174753815,0.216240229208626,-90.2776088137819,38.7977644137356,55.0988717864552,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,3,15,0.715501096876703,0.0446447213389339,0.419118463495314,0.251737912042455,0.444713807368828,0.394306174753815,0.413000849276959,-89.961021987809,6.2926452412243,-39.0466357434439,amensalism,competition,amensalism,amensal_affected,amensal_unaffected,,,amensal_unaffected,amensal_affected
2,3,16,0.870936894273837,0.0310302627367938,0.73434928001156,0.105557351525483,0.444713807368828,0.394306174753815,0.115216765273805,-93.0224197624117,86.2383414284729,-8.38368767372277,parasitism,amensalism,commensalism,parasitism_giver,parasitism_taker,amensal_affected,amensal_unaffected,commensal_taker,commensal_unaffected
2,3,17,0.839492256682604,0.0197100919307089,0.547760979605682,0.272021185146213,0.444713807368828,0.394306174753815,0.417718551870375,-95.567915453913,38.9176773474768,-34.8793143306152,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,3,18,0.867378689257639,0.0529641357864565,0.469854912548934,0.344559640922248,0.444713807368828,0.394306174753815,0.172286618737597,-88.0902875267531,19.1599175037744,99.9921081781938,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,3,19,1.4169699833983,0.187698072393509,0.0641449787128569,1.16512693229194,0.444713807368828,0.394306174753815,0.45763863899884,-57.7935136522892,-83.7321901558083,154.59540191817,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,3,20,1.04515275886064,0.0454608782158996,0.656122777062843,0.343569103581895,0.444713807368828,0.394306174753815,0.315050580762212,-89.7774979182969,66.3993158292522,9.05204578600905,parasitism,amensalism,commensalism,parasitism_giver,parasitism_taker,amensal_affected,amensal_unaffected,commensal_taker,commensal_unaffected
2,4,5,0.896775405873479,0.0567229446882461,0.729141867994543,0.11091059319069,0.444713807368828,0.549020949342608,0.34770934726804,-87.2450677832896,32.807658590735,-68.1024988076631,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,4,6,0.787727553648317,0.0636069201614945,0.609498897562417,0.114621735924405,0.444713807368828,0.549020949342608,0.205555081426788,-85.6971114663994,11.0155993668775,-44.2379457959402,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,4,7,1.16951386473021,2.06848872035228e-13,0.471272076917688,0.698241787812318,0.444713807368828,0.549020949342608,0.84573414664807,-99.9999999999535,-14.1613671605821,-17.4395653078824,competition,competition,competition,,,,,,
2,4,8,1.14746166207917,0.0137153087021283,0.749732277772698,0.38401407560434,0.444713807368828,0.549020949342608,0.832166726381869,-96.9159246969921,36.5580454936045,-53.8537094274397,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,4,9,1.68963639807951,1.7473877606292e-13,0.256994703156167,1.43264169492317,0.444713807368828,0.549020949342608,0.952665342434461,-99.9999999999607,-53.1903648733459,50.3824723236144,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,4,10,1.68594387662986,1.00508154716752e-15,0.165925700117099,1.52001817651276,0.444713807368828,0.549020949342608,0.939573486542583,-99.9999999999998,-69.7778927533136,61.777465869762,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,4,11,1.33247279481434,0.0282188460845834,0.770581707361604,0.533672241368153,0.444713807368828,0.549020949342608,0.387329406963381,-93.6546053625945,40.3556108895828,37.7825261324936,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,4,12,1.22490675173817,0.0318271062905823,0.753894814234549,0.439184831213043,0.444713807368828,0.549020949342608,0.376390980452092,-92.8432385585487,37.3162199251695,16.6831443956304,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,4,13,1.46879491972654,0.314183426344457,0.106355444946646,1.04825604843543,0.444713807368828,0.549020949342608,0.813709797074609,-29.3515467389376,-80.628162718746,28.8243120832568,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,4,14,0.963387677713895,0.057736374201777,0.558423861339092,0.347227442173026,0.444713807368828,0.549020949342608,0.216240229208626,-87.0171842553355,1.71266907168899,60.5748585467997,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
2,4,15,0.736939701808882,0.0594473777258478,0.428862544879369,0.248629779203665,0.444713807368828,0.549020949342608,0.413000849276959,-86.6324416420593,-21.8859416215566,-39.7992087331197,competition,competition,competition,,,,,,
2,4,16,0.873431044516953,0.235038166012983,0.549780144398321,0.0886127341056489,0.444713807368828,0.549020949342608,0.115216765273805,-47.1484442087376,0.138281618692719,-23.0904166636977,amensalism,competition,amensalism,amensal_affected,amensal_unaffected,,,amensal_unaffected,amensal_affected
2,4,17,0.840346262353793,0.0308380394207539,0.502610012878793,0.306898210054245,0.444713807368828,0.549020949342608,0.417718551870375,-93.0656438118689,-8.45339991477317,-26.5299066368782,amensalism,competition,amensalism,amensal_affected,amensal_unaffected,,,amensal_unaffected,amensal_affected
2,4,18,0.884417996736773,0.0563849745277594,0.475376619685694,0.35265640252332,0.444713807368828,0.549020949342608,0.172286618737597,-87.3210650100198,-13.4137558402999,104.691696376279,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,4,19,1.4391329493184,0.0763098867926653,0.149340306319932,1.2134827562058,0.444713807368828,0.549020949342608,0.45763863899884,-82.8406751649658,-72.7987963849557,165.161778922447,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,4,20,1.07334732939698,0.0449768108576418,0.671734499073615,0.356636019465727,0.444713807368828,0.549020949342608,0.315050580762212,-89.8863471040512,22.3513419438626,13.1996070608427,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,5,6,0.906398820673518,0.525686528999931,0.380712291673587,-6.76255787311188e-26,0.444713807368828,0.34770934726804,0.205555081426788,18.2078272114335,9.49153212729303,-100,commensalism,parasitism,amensalism,commensal_taker,commensal_unaffected,parasitism_taker,parasitism_giver,amensal_unaffected,amensal_affected
2,5,7,3.36033916073283,0.131700725660004,1.77947520305635,1.44916323201648,0.444713807368828,0.34770934726804,0.84573414664807,-70.3852852154022,411.77088480299,71.3497365289084,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,5,8,1.33821479797488,0.174673816879423,-1.87979837536778e-13,1.16354098109564,0.444713807368828,0.34770934726804,0.832166726381869,-60.7221961663638,-100.000000000054,39.8206566314583,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,5,9,2.56261580888334,2.56261580888358,0,-2.40589552179575e-13,0.444713807368828,0.34770934726804,0.952665342434461,476.239317606402,-100,-100.000000000025,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
2,5,10,1.89700912776135,1.3661296374054,-8.0118392449931e-14,0.53087949035603,0.444713807368828,0.34770934726804,0.939573486542583,207.192989012007,-100.000000000023,-43.4978213029887,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
2,5,11,2.5134646690737,-2.51829906891134e-13,1.70841053925164,0.805054129822313,0.444713807368828,0.34770934726804,0.387329406963381,-100.000000000057,391.332934439255,107.847407232476,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,5,12,1.56093301994762,0.176892013911676,0.88881097688348,0.495230029152466,0.444713807368828,0.34770934726804,0.376390980452092,-60.2234041352872,155.61894837366,31.5732987431405,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,5,13,2.56261580888396,0,4.06591843719444e-14,2.56261580888391,0.444713807368828,0.34770934726804,0.813709797074609,-100,-99.9999999999883,214.929944077955,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,5,14,0.913789850023073,0.352233254682439,0.175628595332041,0.385928000008592,0.444713807368828,0.34770934726804,0.216240229208626,-20.7955208842187,-49.489826283947,78.4718789010596,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,5,15,1.7084105392518,2.15222248301893e-12,1.55226373121903,0.156146808030617,0.444713807368828,0.34770934726804,0.413000849276959,-99.999999999516,346.425655052186,-62.1921339135299,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,5,16,0.860725921538897,0.824020413021268,7.85671461723311e-13,0.0367055085168434,0.444713807368828,0.34770934726804,0.115216765273805,85.2922934632113,-99.999999999774,-68.1422157360388,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
2,5,17,0.877216531393186,0.50794819971427,0.0678477339686499,0.301420597710266,0.444713807368828,0.34770934726804,0.417718551870375,14.2191205439678,-80.4872274784296,-27.8412231487861,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
2,5,18,1.01783458764688,0.267381340799086,0.374491546347346,0.375961700500446,0.444713807368828,0.34770934726804,0.172286618737597,-39.8756376868392,7.70246738827536,118.218746908637,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
2,5,19,3.69430147840181,-2.39070141094549e-13,0,3.69430147840205,0.444713807368828,0.34770934726804,0.45763863899884,-100.000000000054,-100,707.25296414742,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,5,20,1.70841053925108,0.0889423725970113,1.61946816665407,-5.30839934949324e-27,0.444713807368828,0.34770934726804,0.315050580762212,-80.0000874442727,365.753417150924,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,6,7,4.33491237167958,-2.39070141094549e-13,8.92045169957813e-12,4.3349123716709,0.444713807368828,0.205555081426788,0.84573414664807,-100.000000000054,-99.9999999956603,412.5620608854,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,6,8,0.988746754337886,0.436563287333372,0,0.552183467004514,0.444713807368828,0.205555081426788,0.832166726381869,-1.83275623567402,-100,-33.6450918429145,amensalism,amensalism,competition,amensal_unaffected,amensal_affected,amensal_unaffected,amensal_affected,,
2,6,9,2.56261580887469,0,-5.61113478785181e-12,2.5626158088803,0.444713807368828,0.205555081426788,0.952665342434461,-100,-100.00000000273,168.994335653246,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,6,10,2.56261580887215,0.440981813972058,-1.16966715485175e-13,2.12163399490021,0.444713807368828,0.205555081426788,0.939573486542583,-0.839189909314956,-100.000000000057,125.808201837127,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
2,6,11,1.38091550480066,0.0898090231269214,0.608736690434359,0.682369791239377,0.444713807368828,0.205555081426788,0.387329406963381,-79.8052091842434,196.142856799758,76.1729884103247,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,6,12,1.19963575673901,0.00236992719695492,0.617585187919939,0.579680641622114,0.444713807368828,0.205555081426788,0.376390980452092,-99.4670893600141,200.447541181268,54.0102371544203,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,6,13,2.56261580887622,0.44268841776045,0,2.11992739111577,0.444713807368828,0.205555081426788,0.813709797074609,-0.455436636960045,-100,160.526221846803,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
2,6,14,0.859120625531772,0.49234015829801,0.0243928073265915,0.34238765990717,0.444713807368828,0.205555081426788,0.216240229208626,10.7094383264073,-88.133201496515,58.3367078180624,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
2,6,15,1.70841053925543,0.524108905521866,1.94325910493956e-12,1.18430163373163,0.444713807368828,0.205555081426788,0.413000849276959,17.853076931158,-99.9999999990546,186.755253846327,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
2,6,16,0.780589855259346,0.552436238416219,0.0854033199158644,0.142750296927263,0.444713807368828,0.205555081426788,0.115216765273805,24.2228663159205,-58.4523431271719,23.8971573173629,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
2,6,17,0.808283392763286,0.454699305274129,0.0650829938054145,0.288501093683743,0.444713807368828,0.205555081426788,0.417718551870375,2.24537618123017,-68.3379299827259,-30.9340960816915,amensalism,amensalism,competition,amensal_unaffected,amensal_affected,amensal_unaffected,amensal_affected,,
2,6,18,0.868416399595497,0.421104945599846,0.0776543814747602,0.36965707252089,0.444713807368828,0.205555081426788,0.172286618737597,-5.30877642604906,-62.2221056586149,114.559363477845,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
2,6,19,3.69430147839484,0,0,3.69430147839484,0.444713807368828,0.205555081426788,0.45763863899884,-100,-100,707.252964145844,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,6,20,0.929278021758815,-2.21383276994663e-13,0.550638093089161,0.378639928669876,0.444713807368828,0.205555081426788,0.315050580762212,-100.00000000005,167.878609113966,20.1838535748197,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,7,8,4.33378449505863,-1.67741143822552e-13,3.21624012711507,1.11754436794373,0.444713807368828,0.84573414664807,0.832166726381869,-100.000000000038,280.289732874345,34.2933251852833,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,7,9,4.51906703182194,5.01563602639655e-14,4.51906703182208,-1.89034648141132e-13,0.444713807368828,0.84573414664807,0.952665342434461,-99.9999999999887,434.33659380228,-100.00000000002,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,10,4.40286006525043,-9.38094544689411e-14,4.40286006525072,-1.89034648141727e-13,0.444713807368828,0.84573414664807,0.939573486542583,-100.000000000021,420.596227869093,-100.00000000002,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,11,4.72711827532307,-2.39070141094549e-13,4.72711827532331,0,0.444713807368828,0.84573414664807,0.387329406963381,-100.000000000054,458.936669881248,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,12,4.66209864507957,-1.67741143822552e-13,4.66209864507973,0,0.444713807368828,0.84573414664807,0.376390980452092,-100.000000000038,451.248718472253,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,13,4.30515722068444,-1.67741143822552e-13,4.30515722068484,-2.40589552179575e-13,0.444713807368828,0.84573414664807,0.813709797074609,-100.000000000038,409.043797953249,-100.00000000003,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,14,3.37558585015377,1.17584783558587e-13,3.36716024236537,0.00842560778827977,0.444713807368828,0.84573414664807,0.216240229208626,-99.9999999999736,298.134597699592,-96.1035891336617,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,15,4.14281024467431,-1.40185263848251e-13,4.14281024467445,0,0.444713807368828,0.84573414664807,0.413000849276959,-100.000000000032,389.847815781568,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,16,1.18183413761977,0.15721647134807,0.95314001654505,0.0714776497266532,0.444713807368828,0.84573414664807,0.115216765273805,-64.6477197822462,12.6997201570571,-37.9624574975775,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,17,1.43882459591173,0.077663165303223,0.992202529484219,0.36895890112429,0.444713807368828,0.84573414664807,0.417718551870375,-82.5363719281123,17.3184899080465,-11.672847788962,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,18,4.08740640811604,1.17584783558587e-13,4.08740640811592,0,0.444713807368828,0.84573414664807,0.172286618737597,-99.9999999999736,383.296840303267,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,7,19,4.55493984205931,-5.01563602639655e-14,0,4.55493984205936,0.444713807368828,0.84573414664807,0.45763863899884,-100.000000000011,-100,895.31365009389,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,7,20,4.35359685153335,-1.67741143822552e-13,4.35359685153352,0,0.444713807368828,0.84573414664807,0.315050580762212,-100.000000000038,414.771322499901,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,8,9,2.56261580887022,-1.71698787713829e-13,0,2.56261580887039,0.444713807368828,0.832166726381869,0.952665342434461,-100.000000000039,-100,168.994335652206,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,10,2.56261580887683,-2.72267097876569e-13,-4.68895585609657e-27,2.5626158088771,0.444713807368828,0.832166726381869,0.939573486542583,-100.000000000061,-100,172.742456612622,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,11,1.53530962191028,0.0135541592075166,0.849628316864181,0.672127145838585,0.444713807368828,0.832166726381869,0.387329406963381,-96.9521613714423,2.09832836722904,73.5285608980702,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
2,8,12,1.60438302143001,-5.5703909713519e-14,0.931025774352292,0.673357247077774,0.444713807368828,0.832166726381869,0.376390980452092,-100.000000000013,11.8797165082827,78.8983482731147,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,8,13,2.56261580887217,0.364564031728924,-2.28586597984708e-25,2.19805177714324,0.444713807368828,0.832166726381869,0.813709797074609,-18.0227765164554,-100,170.127235169776,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,14,1.26656779143333,0.264668403159505,0.536394228077053,0.465505160196776,0.444713807368828,0.832166726381869,0.216240229208626,-40.485678930135,-35.5424566890326,115.272228437967,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,15,1.70841053925339,0.24641275058078,0,1.46199778867261,0.444713807368828,0.832166726381869,0.413000849276959,-44.5907128364883,-100,253.993894015504,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,16,1.06986645191577,0.453831053887672,0.483691102509071,0.132344295519025,0.444713807368828,0.832166726381869,0.115216765273805,2.05013794664643,-41.8756978409742,14.8654843802614,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
2,8,17,1.06202212636428,0.382955108024513,0.186415023161039,0.492651995178724,0.444713807368828,0.832166726381869,0.417718551870375,-13.8872907296747,-77.5988371979805,17.9387396065669,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,18,1.22005409581764,0.266256780659628,0.459410736860234,0.494386578297776,0.444713807368828,0.832166726381869,0.172286618737597,-40.1285104604802,-44.7934263296395,186.955877316715,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,19,3.69430147839089,-2.39070141094549e-13,0,3.69430147839113,0.444713807368828,0.832166726381869,0.45763863899884,-100.000000000054,-100,707.252964145034,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,8,20,1.27372435739599,-7.19517751623501e-15,0.799502749701867,0.474221607694134,0.444713807368828,0.832166726381869,0.315050580762212,-100.000000000002,-3.92517216135521,50.5223721685687,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
2,9,10,1.62677386516048,0.318936415874712,1.30783744928601,-2.40589552179575e-13,0.444713807368828,0.952665342434461,0.939573486542583,-28.2827718433759,37.2819384763105,-100.000000000026,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,9,11,3.36766993871069,0.351225055223856,2.21139075365171,0.805054129835121,0.444713807368828,0.952665342434461,0.387329406963381,-21.0222283625738,132.12671387842,107.847407235783,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,9,12,3.29587539621272,4.28196581572154e-14,2.56261580888193,0.733259587330751,0.444713807368828,0.952665342434461,0.376390980452092,-99.9999999999904,168.994335653417,94.8132727436817,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,9,13,2.56261580888088,4.56873982986764e-11,2.5626158088352,0,0.444713807368828,0.952665342434461,0.813709797074609,-99.9999999897266,168.994335648512,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,9,14,1.76462507363681,0.582618323462375,0.742931037856505,0.439075712317928,0.444713807368828,0.952665342434461,0.216240229208626,31.0097221647933,-22.01552793366,103.049966199543,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
2,9,15,2.5626158088797,0.781193071931709,1.78142273694799,0,0.444713807368828,0.952665342434461,0.413000849276959,75.6619783302161,86.9935493187676,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
2,9,16,1.75025798413568,0.126107892281476,1.61172457636393,0.012425515490271,0.444713807368828,0.952665342434461,0.115216765273805,-71.6429105209033,69.1805615858025,-89.2155317320855,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,9,17,1.94088343258328,0.265566423066122,1.38642512589567,0.288891883621482,0.444713807368828,0.952665342434461,0.417718551870375,-40.2837468354402,45.531181217611,-30.8405426745016,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
2,9,18,1.72323434792518,0.673912410968516,0.614750162658974,0.434571774297689,0.444713807368828,0.952665342434461,0.172286618737597,51.5384500777599,-35.4705020455527,152.237682463063,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
2,9,19,3.69430147839418,-4.64838759759186e-15,-2.40589552179575e-13,3.69430147839443,0.444713807368828,0.952665342434461,0.45763863899884,-100.000000000001,-100.000000000025,707.252964145755,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
2,9,20,2.56261580888537,0.831870451386779,1.7307453574986,3.01988940771171e-27,0.444713807368828,0.952665342434461,0.315050580762212,87.0574822735062,81.6740129409785,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
2,10,11,3.36766993871015,0.357247373152009,2.20536843572011,0.805054129838034,0.444713807368828,0.939573486542583,0.387329406963381,-19.6680275645855,134.720164767033,107.847407236535,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
2,10,12,3.28646749482146,0,2.56261580887728,0.723851685944174,0.444713807368828,0.939573486542583,0.376390980452092,-100,172.742456612641,92.3137703976699,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
